index,Country,NBT Name/Title,NBT Text - English,Unnamed: 3,Unnamed: 4,index,Country,Theme,Mitigation and Adaptation Component,Mitigation and Adaptation Component Text,generated_sample,,,,
1303,Costa Rica,M.86.,Complete the register of systematized collections (ex situ and in situ).,,,0,Costa Rica,Adaptation,Guideline 1,"By 2030, platforms have been enabled to facilitate access to climate information and services to all types of audiences using language and examples that are relevant and appropriate for the different realities and worldviews of the country. ",#0.000 #No identified similarity.,,,,
1304,Costa Rica,M.87.,"By 2018, there will be at least one new knowledge systematization mechanism established and articulated with the existing ones (SINAC, CONAGEBIO and Sustainable Production - MAG).",,,0,Costa Rica,Adaptation,Guideline 1,"By 2030, platforms have been enabled to facilitate access to climate information and services to all types of audiences using language and examples that are relevant and appropriate for the different realities and worldviews of the country. ",#0.000 #No identified similarity.,,,,
1305,Costa Rica,M.88.,"By 2020, there will be at least one systematization of good practices on indigenous knowledge for the conservation and sustainable use of biodiversity for each of the eight indigenous peoples.",,,0,Costa Rica,Adaptation,Guideline 1,"By 2030, platforms have been enabled to facilitate access to climate information and services to all types of audiences using language and examples that are relevant and appropriate for the different realities and worldviews of the country. ",#0.000 #No identified similarity.,,,,
1306,Costa Rica,M.89.,"By 2018, there will be at least one monitoring protocol defined per taxon/species.",,,0,Costa Rica,Adaptation,Guideline 1,"By 2030, platforms have been enabled to facilitate access to climate information and services to all types of audiences using language and examples that are relevant and appropriate for the different realities and worldviews of the country. ",#0.000 #No identified similarity.,,,,
1307,Costa Rica,M.90.,"By 2020, species and conditions that allow the propagation of corals for their restoration will be determined.",,,0,Costa Rica,Adaptation,Guideline 1,"By 2030, platforms have been enabled to facilitate access to climate information and services to all types of audiences using language and examples that are relevant and appropriate for the different realities and worldviews of the country. ",#0.000 #No identified similarity.,,,,
1308,Costa Rica,M.91.,"By 2020, national investment in conservation and sustainable use of biodiversity will be increased to 1.6%.",,,0,Costa Rica,Adaptation,Guideline 1,"By 2030, platforms have been enabled to facilitate access to climate information and services to all types of audiences using language and examples that are relevant and appropriate for the different realities and worldviews of the country. ",#0.000 #No identified similarity.,,,,
1309,Costa Rica,M.92.,"By 2017, there will be four additional staff members in CONAGEBIO for ENBS2 (Acronym in Spanish) follow-up.",,,0,Costa Rica,Adaptation,Guideline 1,"By 2030, platforms have been enabled to facilitate access to climate information and services to all types of audiences using language and examples that are relevant and appropriate for the different realities and worldviews of the country. ",#0.000 #No identified similarity.,,,,
1310,Costa Rica,M.93.,"450 civil servant posts from SINAC will conduct work on the prevention, protection and control of biodiversity and natural resources incorporated in the budget",,,0,Costa Rica,Adaptation,Guideline 1,"By 2030, platforms have been enabled to facilitate access to climate information and services to all types of audiences using language and examples that are relevant and appropriate for the different realities and worldviews of the country. ",#0.000 #No identified similarity.,,,,
1311,Costa Rica,M.94.,"By 2020 the volunteer alliance is increased under each Institution, Program and Project linked to NBS2 (where relevant).",,,0,Costa Rica,Adaptation,Guideline 1,"By 2030, platforms have been enabled to facilitate access to climate information and services to all types of audiences using language and examples that are relevant and appropriate for the different realities and worldviews of the country. ",#0.000 #No identified similarity.,,,,
1312,Costa Rica,M.95.,"The IGI of each institution (CONAGEBIO, SINAC and MINAE) will rise at least five positions and will increase 10 points by 2020.",,,0,Costa Rica,Adaptation,Guideline 1,"By 2030, platforms have been enabled to facilitate access to climate information and services to all types of audiences using language and examples that are relevant and appropriate for the different realities and worldviews of the country. ",#0.000 #No identified similarity.,,,,
