index,Country,Target Text,Target Name,Document,Doc,Convention,Source,Target Textt,index,Theme,Text,Textt,generated_sample
25,Namibia,Modernizing the grid with energy storage solutions.,Energy Sector Transformation 3,LT-LEDS,LT-LEDS,Climate,,Modernizing the grid with energy storage solutions.,14,"Agriculture, Forestry, and Other Land Use (AFOLU)","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","Agriculture, Forestry, and Other Land Use (AFOLU) This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.",0
26,Namibia,Rural electrification with decentralized solar systems.,Energy Sector Transformation 4,LT-LEDS,LT-LEDS,Climate,,Rural electrification with decentralized solar systems.,14,"Agriculture, Forestry, and Other Land Use (AFOLU)","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","Agriculture, Forestry, and Other Land Use (AFOLU) This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.",0
27,Namibia,Methane reduction strategies in livestock.,Agriculture and Land Use Transformation 1,LT-LEDS,LT-LEDS,Climate,,Methane reduction strategies in livestock.,14,"Agriculture, Forestry, and Other Land Use (AFOLU)","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","Agriculture, Forestry, and Other Land Use (AFOLU) This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.",0
28,Namibia,"Afforestation and reforestation (450,000 hectares).",Agriculture and Land Use Transformation 2,LT-LEDS,LT-LEDS,Climate,,"Afforestation and reforestation (450,000 hectares).",14,"Agriculture, Forestry, and Other Land Use (AFOLU)","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","Agriculture, Forestry, and Other Land Use (AFOLU) This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","1 - Agriculture, Forestry, and Other Land Use (AFOLU) - Afforestation and reforestation."
29,Namibia,Climate-smart farming and water-efficient irrigation.,Agriculture and Land Use Transformation 3,LT-LEDS,LT-LEDS,Climate,,Climate-smart farming and water-efficient irrigation.,14,"Agriculture, Forestry, and Other Land Use (AFOLU)","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","Agriculture, Forestry, and Other Land Use (AFOLU) This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","1 - Agriculture, Forestry, and Other Land Use (AFOLU)"
30,Namibia,Expansion of sustainable land management practices.,Agriculture and Land Use Transformation 4,LT-LEDS,LT-LEDS,Climate,,Expansion of sustainable land management practices.,14,"Agriculture, Forestry, and Other Land Use (AFOLU)","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","Agriculture, Forestry, and Other Land Use (AFOLU) This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","1 - Agriculture, Forestry, and Other Land Use (AFOLU) - sustainable land management practices"
31,Namibia,"200,000 electric vehicles (EVs) by 2030.",Transport and Infrastructure Decarbonisation 1,LT-LEDS,LT-LEDS,Climate,,"200,000 electric vehicles (EVs) by 2030.",14,"Agriculture, Forestry, and Other Land Use (AFOLU)","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","Agriculture, Forestry, and Other Land Use (AFOLU) This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.",0
32,Namibia,"Electrification of buses, taxis, and light rail.",Transport and Infrastructure Decarbonisation 2,LT-LEDS,LT-LEDS,Climate,,"Electrification of buses, taxis, and light rail.",14,"Agriculture, Forestry, and Other Land Use (AFOLU)","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","Agriculture, Forestry, and Other Land Use (AFOLU) This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.",0
33,Namibia,Green fuels and biofuels integration.,Transport and Infrastructure Decarbonisation 3,LT-LEDS,LT-LEDS,Climate,,Green fuels and biofuels integration.,14,"Agriculture, Forestry, and Other Land Use (AFOLU)","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","Agriculture, Forestry, and Other Land Use (AFOLU) This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.",0
34,Namibia,Sustainable urban planning for climate resilience.,Transport and Infrastructure Decarbonisation 4,LT-LEDS,LT-LEDS,Climate,,Sustainable urban planning for climate resilience.,14,"Agriculture, Forestry, and Other Land Use (AFOLU)","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","Agriculture, Forestry, and Other Land Use (AFOLU) This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.",0
35,Namibia,Carbon Capture & Storage (CCS) for cement industry.,Industrial Transformation 1,LT-LEDS,LT-LEDS,Climate,,Carbon Capture & Storage (Carbon Capture and Storage) for cement industry.,14,"Agriculture, Forestry, and Other Land Use (AFOLU)","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","Agriculture, Forestry, and Other Land Use (AFOLU) This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.",0
