index,Country,Target Text,Target Name,index,Theme,Text,generated_sample
51,Sri Lanka,Manage biodegradable waste component through biological treatments,NDC 2 - Waste,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",0
52,Sri Lanka,Introduce energy recovery using non-recyclables and waste which cannot be managed by other means,NDC 3 - Waste,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",0
53,Sri Lanka,The use of sanitary landfills for the disposal of residual waste will be increased from the current level of 5% to 100% on weight basis,NDC 4 - Waste,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",0
54,Sri Lanka,Generic enabling activities,NDC 5 - Waste,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",0
55,Sri Lanka,Increase forest cover of the country up to 32% by 2030,NDC 1 - Forestry,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ","1 - Increase forest cover relates to the overarching topic of species conservation and ecosystems, as forests are critical ecosystems that support biodiversity and provide essential ecosystem services."
56,Sri Lanka,Improve the quality of growing stock of natural forests and plantations,NDC 2 - Forestry,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",1 - Species conservation and ecosystems
57,Sri Lanka,Strengthen catchment protection of major rivers and cascade systems,NDC 3 - Forestry,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ","1 - Strengthen catchment protection of major rivers and cascade systems relates to ecosystem services and the conservation of aquatic ecosystems, which are sub-topics of species conservation and ecosystems."
58,Sri Lanka,Improve and increase of Trees Outside Forests,NDC 4 - Forestry,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",1 - Species conservation and ecosystems
59,Sri Lanka,Generic enabling activities,NDC 5 - Forestry,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",0
60,Sri Lanka,Reduce post-harvest losses and value addition of fruits and vegetables,NDC 1 - Agriculture (mitigation),13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",0
61,Sri Lanka,Increase crop productivity,NDC 2 - Agriculture (mitigation),13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",0
